Flight ID,Source airport,Destination airport,Departure time,Duration
780,ZRH,VIE,16.5,13.5
781,ARN,LGW,1.5,0.5
782,ARN,KLX,8.5,18.0
783,ARN,LUX,11.0,11.5
784,ARN,OLB,13.5,8.5
785,ARN,BGO,1.5,7.0
786,ARN,MSQ,21.5,0.0
787,ARN,OUL,10.5,8.5
788,ARN,MMX,14.5,2.0
789,ARN,LCA,4.5,11.5
790,ARN,CTA,22.5,13.5
791,ARN,FCO,14.5,12.0
792,ARN,ZRH,11.0,13.0
793,ARN,NCE,10.5,2.5
794,ARN,FLL,14.5,14.5
795,ARN,SAW,15.5,4.5
796,ARN,TRD,3.0,2.0
797,ARN,WAW,7.0,3.5
798,ARN,SKG,11.5,0.0
799,ARN,BUD,15.0,2.5
800,ARN,ADB,15.0,10.0
801,ARN,LPA,20.5,17.5
802,ARN,EDI,8.0,1.5
803,ARN,HEL,17.0,18.5
804,ARN,BCN,2.5,2.5
805,ARN,CPH,1.5,10.0
806,ARN,SJJ,2.0,3.5
807,ARN,ALC,14.5,9.5
808,ARN,BLQ,7.0,16.0
809,ARN,VHM,0.0,17.5
810,ARN,BLL,3.0,2.0
811,ARN,VBY,14.0,9.0
812,ARN,ATH,4.0,6.0
813,ARN,LHR,14.5,3.0
814,ARN,POR,4.5,1.5
815,ARN,TXL,21.0,5.0
816,ARN,OAK,22.5,5.0
817,ARN,VNO,1.0,14.5
818,ARN,KRN,7.5,15.5
819,ARN,DUB,0.5,2.0
820,ARN,CGN,1.0,14.0
821,ARN,ISU,10.0,3.5
822,ARN,SVO,15.0,1.0
823,ARN,SPU,21.5,16.5
824,ARN,LED,15.0,1.0
825,ARN,SDL,4.0,12.0
826,ARN,TLL,2.0,13.0
827,ARN,LAX,16.5,7.0
828,ARN,IKA,1.5,15.5
829,ARN,SVG,16.5,11.5
830,ARN,CHQ,7.0,14.0
831,ARN,MAN,4.0,8.0
832,ARN,TMP,1.5,10.5
833,ARN,UME,16.5,14.5
834,ARN,CMN,13.0,13.5
835,ARN,RIX,0.5,12.0
836,GEV,LLA,7.0,8.0
837,GEV,ARN,19.0,4.0
838,GEV,KRN,18.5,16.5
839,HAD,VXO,2.5,17.0
840,JKG,ARN,19.5,14.0
841,KRF,ARN,14.5,9.0
842,KSD,ALC,11.0,5.5
843,KSD,ARN,14.5,4.5
844,MHQ,HEL,14.5,12.5
845,OER,ARN,15.0,8.0
846,OSL,SDN,12.5,17.5
847,OSL,KKN,17.5,7.5
848,OSL,ABZ,19.0,13.0
849,OSL,BOO,22.0,5.5
850,OSL,LGW,6.5,13.5
851,OSL,BRU,0.5,11.5
852,OSL,EWR,16.0,9.5
853,OSL,BGO,2.0,8.5
854,OSL,HAU,5.0,8.0
855,OSL,RAK,16.0,7.0
856,OSL,FCO,13.5,9.0
857,OSL,PMI,13.0,12.5
858,OSL,ORY,22.0,7.5
859,OSL,AES,16.5,1.5
860,OSL,TRD,18.5,11.5
861,OSL,LIS,7.0,18.5
862,OSL,PRG,21.5,10.5
863,OSL,SSJ,13.5,2.0
864,OSL,LPA,1.0,1.5
865,OSL,HEL,16.5,17.5
866,OSL,ISB,10.0,0.5
867,OSL,VCE,7.0,16.0
868,OSL,CPH,16.5,16.5
869,OSL,BKK,10.5,17.5
870,OSL,ALC,10.0,0.5
871,OSL,DBV,19.5,9.0
872,OSL,GOT,14.0,12.0
873,OSL,MLA,12.0,12.0
874,OSL,SZZ,8.0,11.5
875,OSL,MJV,14.0,10.0
876,OSL,ATH,19.5,15.5
877,OSL,AYT,6.0,7.5
878,OSL,FAO,21.5,12.0
879,OSL,MOL,14.0,14.0
880,OSL,KBP,14.0,17.5
881,OSL,TXL,21.5,2.5
882,OSL,BIO,18.5,2.5
883,OSL,KEF,23.0,8.0
884,OSL,VDB,16.5,17.0
885,OSL,GDN,13.0,8.0
886,OSL,SVO,18.0,10.0
887,OSL,SRP,17.5,15.0
888,OSL,PLQ,0.5,16.0
889,OSL,SPU,13.0,11.0
890,OSL,DUS,23.5,10.0
891,OSL,TLL,15.5,3.5
892,OSL,GZP,17.5,1.5
893,OSL,AGP,13.0,0.5
894,OSL,SOG,17.5,16.0
895,OSL,CHQ,5.0,13.0
896,OSL,OLA,11.0,6.0
897,OSL,RIX,17.0,11.0
898,OSL,JFK,2.5,4.5
899,OSL,MXP,19.0,3.0
900,OSL,VIE,5.5,10.0
901,OSL,KRK,2.0,4.0
902,OSL,FRO,16.5,8.5
903,POR,KOK,10.0,0.0
904,POR,HEL,9.5,3.5
905,POR,ARN,14.5,15.0
906,TKU,ARN,22.5,15.5
907,TKU,RIX,14.5,14.5
908,TKU,CPH,5.0,18.5
909,VBY,BMA,12.0,8.0
910,VBY,GSE,3.0,10.0
911,VHM,HMV,13.5,0.5
912,VHM,ARN,14.0,1.0
913,VXO,AMS,14.5,10.5
914,BXU,MNL,23.5,6.5
915,CGY,BCD,14.5,1.5
916,CGY,ILO,18.5,6.5
917,CGY,DVO,14.0,9.5
918,DGT,CEB,4.5,5.0
919,DWC,CMB,17.5,5.0
920,DWC,BUD,20.0,10.0
921,DWC,DMM,23.0,7.5
922,DWC,OTP,20.0,10.0
923,DWC,TJM,11.0,0.5
924,DWC,RUH,9.0,16.0
925,DWC,KBL,5.0,3.5
926,DWC,MCT,11.0,3.5
927,DWC,IEV,4.5,11.0
928,DWC,BEY,9.5,18.5
929,DWC,JED,1.0,13.0
930,DWC,VKO,4.5,7.0
931,DWC,KUF,14.5,14.0
932,DWC,SOF,7.5,12.5
933,GES,MNL,14.5,1.0
934,KLO,KUL,14.0,6.5
935,KLO,ICN,12.0,1.0
936,KLO,MNL,15.5,4.0
937,KLO,PUS,23.0,4.5
938,KLO,CEB,21.0,18.0
939,KLO,TPE,3.5,15.0
940,LGP,MNL,21.0,12.0
941,MNL,SJI,12.5,6.0
942,MNL,POM,6.5,1.0
943,MNL,VRC,3.5,14.5
944,MNL,BAH,11.5,12.5
945,MNL,CAN,9.5,7.0
946,MNL,YVR,6.5,12.5
947,MNL,HAN,22.0,1.0
948,MNL,BKI,22.5,14.0
949,MNL,RUH,9.0,1.5
950,MNL,BKK,12.5,14.5
951,MNL,NRT,22.0,7.0
952,MNL,MFM,9.0,16.0
953,MNL,CRM,9.0,6.5
954,MNL,JED,13.0,1.5
955,MNL,KLO,3.5,10.5
956,MNL,LHR,18.0,16.0
957,MNL,PUS,6.0,18.5
958,MNL,GUM,23.0,4.0
959,MNL,SYD,13.5,17.5
960,MNL,DMM,23.0,18.5
961,MNL,SIN,23.0,4.0
962,MNL,OZC,5.5,0.5
963,MNL,TUG,5.0,17.5
964,MNL,REP,9.0,8.5
965,MNL,DGT,0.0,18.5
966,MNL,ZAM,18.5,8.5
967,MNL,HKG,8.5,5.0
968,MNL,TAC,3.5,6.5
969,MNL,LGP,21.5,11.0
970,MNL,DWC,0.5,1.5
971,MNL,ICN,6.0,7.5
972,MPH,MNL,15.5,10.0
973,OZC,MNL,21.5,9.5
974,PPS,ILO,7.5,12.0
975,PPS,DVO,16.0,8.5
976,RXS,MNL,6.0,5.5
977,SUG,CEB,15.5,9.0
978,SUG,MNL,8.5,6.0
979,ZAM,DVO,19.5,17.5
980,ZAM,JOL,13.0,10.0
981,AUX,BSB,1.0,11.0
982,AUX,PMW,22.5,9.0
983,BRA,SSA,10.0,1.0
984,BRA,BSB,19.5,10.5
985,BSB,IOS,9.0,6.0
986,BSB,CDG,9.0,10.5
987,BSB,AJU,20.0,9.0
988,BSB,CGH,3.5,4.5
989,BSB,AUX,14.0,6.0
990,BSB,PNZ,22.5,5.5
991,BSB,PTY,12.0,9.5
992,BSB,MAB,23.0,16.5
993,BSB,REC,9.5,6.5
994,BSB,GYN,21.5,5.0
995,BSB,EZE,9.0,2.0
996,BSB,GRU,21.5,6.0
997,BSB,ATL,1.5,11.0
998,BSB,MIA,15.0,7.5
999,BSB,MAO,14.0,17.5
1000,BSB,POA,4.0,17.5
1001,BSB,MCZ,16.0,7.0
1002,BSB,RBR,4.5,4.0
1003,BSB,CNF,9.5,14.5
1004,CGB,SJP,7.5,11.5
1005,CGB,JPR,19.5,4.5
1006,CGB,ROO,17.5,4.5
1007,CGB,OAL,18.5,2.5
1008,CGB,GYN,18.0,5.0
1009,CGB,VCP,22.5,0.5
1010,CGB,CGH,20.5,1.0
1011,CGB,AFL,21.5,16.5
1012,CGB,BVH,7.0,5.5
1013,CGB,GRU,1.0,6.5
1014,CGB,CGR,3.5,5.0
1015,CGR,GIG,20.0,1.5
1016,CGR,VCP,18.0,14.0
1017,CGR,MGF,21.0,8.5
1018,CGR,CMG,17.0,8.0
1019,CGR,GRU,5.5,5.0
1020,CGR,CWB,14.5,13.0
1021,DOU,CGR,15.5,1.5
1022,GIG,AMS,8.5,18.0
1023,GIG,CDG,23.5,8.0
1024,GIG,AJU,3.0,7.0
1025,GIG,CGB,23.0,17.5
1026,GIG,CGH,16.5,0.5
1027,GIG,FLN,17.0,9.0
1028,GIG,LIM,22.0,2.5
1029,GIG,RAO,11.5,0.0
1030,GIG,NVT,12.0,14.0
1031,GIG,VIX,8.0,11.0
1032,GIG,SSA,2.0,17.5
1033,GIG,BEL,9.5,15.0
1034,GIG,REC,18.0,3.5
1035,GIG,GYN,22.0,10.5
1036,GIG,IAH,22.5,8.0
1037,GIG,EZE,16.5,10.0
1038,GIG,GRU,1.5,8.0
1039,GIG,MAO,2.5,13.0
1040,GIG,POA,21.0,8.5
1041,GIG,MVD,21.5,18.0
1042,GIG,NAT,22.0,5.0
1043,GIG,SCL,5.5,6.5
1044,GIG,BSB,12.5,9.5
1045,GIG,SDQ,19.5,14.0
1046,GRU,RAO,18.5,12.0
1047,GRU,FCO,9.0,2.5
1048,GRU,MVD,4.5,18.5
1049,GRU,UBA,17.5,1.0
1050,GRU,SJP,0.5,7.5
1051,GRU,IPN,14.0,4.0
1052,GRU,AJU,14.5,16.0
1053,GRU,NVT,13.0,2.0
1054,GRU,BCN,16.5,17.0
1055,GRU,DOU,6.5,4.0
1056,GRU,FOR,19.5,8.5
1057,GRU,MUC,5.5,18.0
1058,GRU,MGF,11.5,14.0
1059,GRU,IOS,22.5,14.5
1060,GRU,CDG,1.5,7.0
1061,GRU,ASU,16.0,17.5
1062,GRU,LIM,3.0,11.0
1063,GRU,FRA,8.5,14.5
1064,GRU,GIG,1.5,10.0
1065,GRU,UDI,17.5,12.0
1066,GRU,ROS,20.5,9.0
1067,GRU,SSA,16.0,18.5
1068,GRU,VVI,17.0,5.5
1069,GRU,BEL,1.0,17.5
1070,GRU,IAH,23.5,15.5
1071,GRU,MIA,8.0,2.5
1072,GRU,MCZ,13.5,16.0
1073,GRU,PLU,23.0,16.5
1074,GRU,YYZ,14.0,3.0
1075,GRU,CLT,1.0,15.5
1076,GRU,SDQ,21.0,15.0
1077,GRU,CNF,18.5,16.0
1078,GRU,CAC,21.0,13.0
1079,GRU,LAD,6.0,0.5
1080,GRU,COR,23.5,7.5
1081,GRU,GYN,8.5,7.0
1082,GRU,MAO,0.5,15.0
1083,GRU,JDO,10.0,4.5
1084,GRU,CMN,14.5,15.0
1085,GRU,JFK,5.0,12.0
1086,GRU,MXP,12.0,6.0
1087,GYN,SDU,7.5,15.5
1088,GYN,GIG,16.5,7.0
1089,GYN,PMW,4.0,16.5
1090,GYN,VCP,9.0,12.5
1091,GYN,UDI,0.0,12.0
1092,GYN,CGH,18.5,0.5
1093,GYN,GRU,8.0,10.5
1094,OPS,BSB,13.0,11.0
1095,OPS,CGB,1.0,10.0
1096,PLU,RAO,2.0,5.5
1097,PLU,POJ,18.0,15.5
1098,PLU,CFB,14.5,1.5
1099,PLU,VCP,18.0,1.0
1100,PLU,MOC,20.5,0.0
1101,PLU,UDI,20.0,18.5
1102,PLU,SJK,1.0,9.0
1103,PLU,GRU,0.0,7.5
1104,PMW,GYN,6.0,13.5
1105,PMW,BSB,13.5,18.5
1106,RAO,GIG,23.5,14.0
1107,RAO,VCP,13.5,3.5
1108,RAO,GRU,2.0,16.5
1109,SJP,CGH,19.0,3.5
1110,SJP,VCP,11.5,17.0
1111,SJP,BSB,1.5,18.0
1112,SSA,BRA,8.0,14.5
1113,SSA,PAV,18.5,7.0
1114,SSA,CPV,14.0,17.5
1115,SSA,FRA,11.0,11.0
1116,SSA,PNZ,0.0,11.0
1117,SSA,BPS,10.0,11.5
1118,SSA,LAZ,11.0,4.5
1119,SSA,MCZ,3.5,16.0
1120,SSA,SCL,16.5,9.0
1121,SSA,BSB,11.5,3.5
1122,SSA,CWB,7.0,12.0
1123,UBA,GRU,23.0,9.0
1124,UDI,RAO,21.0,2.0
1125,UDI,PLU,4.0,5.0
1126,UDI,VCP,2.0,9.0
1127,UDI,GYN,22.5,6.5
1128,UDI,UBA,18.0,8.0
1129,UDI,CNF,7.5,0.0
1130,UDI,GRU,5.0,4.5
1131,VDC,CNF,7.5,13.5
1132,VDC,GRU,19.5,7.0
1133,VDC,SSA,8.5,11.0
1134,BRL,ORD,2.5,2.0
1135,DEC,STL,13.5,8.5
1136,DEC,ORD,10.0,10.5
1137,JBR,STL,17.0,18.5
1138,ORD,CLE,12.5,15.5
1139,ORD,TVC,10.0,1.0
1140,ORD,SJU,18.5,12.0
1141,ORD,SGF,0.5,10.5
1142,ORD,MKG,10.0,11.5
1143,ORD,CMH,11.0,4.0
1144,ORD,BMI,20.5,11.0
1145,ORD,RSW,23.0,13.0
1146,ORD,PBI,13.0,0.5
1147,ORD,BRU,0.0,10.5
1148,ORD,IND,5.5,9.5
1149,ORD,MKE,8.5,2.5
1150,ORD,MEX,19.5,17.0
1151,ORD,ALO,9.5,7.5
1152,ORD,PHX,4.5,16.0
1153,ORD,ZRH,10.5,13.5
1154,ORD,SMF,7.0,10.0
1155,ORD,TOL,17.5,6.5
1156,ORD,AUH,2.0,13.5
1157,ORD,CID,19.5,2.5
1158,ORD,DEN,6.5,17.0
1159,ORD,GRB,15.5,14.0
1160,ORD,SEA,0.5,8.0
1161,ORD,PVG,9.0,9.5
1162,ORD,LAN,21.5,17.0
1163,ORD,MCO,5.0,6.5
1164,ORD,FNT,0.5,11.5
1165,ORD,LSE,5.0,14.0
1166,ORD,MEM,4.5,13.0
1167,ORD,SXM,9.0,12.5
1168,ORD,CPH,12.5,10.5
1169,ORD,NRT,9.5,18.5
1170,ORD,MLI,8.0,14.0
1171,ORD,SYR,16.5,16.0
1172,ORD,OKC,1.5,8.5
1173,ORD,HPN,16.0,15.5
1174,ORD,YWG,7.0,18.5
1175,ORD,DEL,4.0,0.5
1176,ORD,RIC,18.5,5.0
1177,ORD,BOI,6.5,15.0
1178,ORD,RAP,12.0,13.0
1179,ORD,CDG,7.5,16.0
1180,ORD,SPI,4.5,0.5
1181,ORD,SAN,22.0,6.0
1182,ORD,FRA,8.0,18.5
1183,ORD,SCE,9.0,15.0
1184,ORD,FOE,20.0,11.0
1185,ORD,YQR,16.0,0.0
1186,ORD,DUB,14.0,4.0
1187,ORD,FWA,10.5,7.5
1188,ORD,IAH,11.5,14.5
1189,ORD,OGG,1.0,2.0
1190,ORD,MIA,10.5,3.0
1191,ORD,MSN,14.5,6.5
1192,ORD,GDL,16.0,18.5
1193,ORD,SRQ,23.5,4.5
1194,ORD,MAD,16.5,14.5
1195,ORD,ARN,22.0,1.0
1196,ORD,DUS,23.0,3.5
1197,ORD,SJC,20.0,14.0
1198,ORD,CLT,6.0,1.5
1199,ORD,CUN,12.5,10.0
1200,ORD,SAL,2.5,11.0
1201,ORD,YHZ,12.0,8.5
1202,ORD,HKG,23.5,2.5
1203,ORD,ABE,0.5,10.0
1204,ORD,SFO,8.0,6.5
1205,ORD,SAV,3.0,8.5
1206,ORD,SNA,15.5,16.5
1207,ORD,PHL,19.5,12.0
1208,ORD,DCA,4.5,11.0
1209,ORD,MDT,20.5,8.0
1210,ORD,STC,7.0,16.0
1211,ORD,SAT,22.5,17.0
1212,ORD,MAN,4.5,7.0
1213,ORD,ICT,11.5,17.5
1214,ORD,SLC,22.0,12.0
1215,ORD,YUL,21.5,8.0
1216,ORD,GRU,13.0,15.0
1217,ORD,ATL,10.0,11.0
1218,ORD,DEC,22.5,13.5
1219,ORD,ICN,1.5,9.5
1220,ORD,TYS,9.5,5.0
1221,ORD,FAR,17.0,1.5
1222,ORD,AUS,15.5,0.0
1223,ORD,VIE,7.5,18.5
1224,ORD,LEX,16.0,2.0
1225,STL,ECP,10.0,12.5
1226,STL,CLE,3.5,14.5
1227,STL,RDU,5.0,1.5
1228,STL,SEA,0.0,3.0
1229,STL,TUL,13.0,6.5
1230,STL,MCO,13.5,8.0
1231,STL,IAD,1.0,5.5
1232,STL,PIT,9.0,8.5
1233,STL,MBJ,8.5,16.5
1234,STL,CMH,22.0,3.0
1235,STL,CVG,16.5,3.5
1236,STL,MDW,23.5,14.0
1237,STL,PHL,23.5,6.0
1238,STL,DCA,4.0,10.5
1239,STL,CGI,10.5,11.5
1240,STL,MKE,8.0,3.0
1241,STL,OWB,6.5,12.0
1242,STL,MWA,22.0,0.5
1243,STL,LGA,17.5,5.0
1244,STL,MSY,22.0,10.5
1245,STL,OKC,15.0,8.5
1246,STL,SLC,12.5,3.5
1247,STL,OMA,3.0,16.5
1248,STL,ATL,19.0,12.5
1249,STL,MIA,15.0,10.5
1250,STL,DAL,18.0,9.5
1251,STL,FLL,15.5,12.0
1252,STL,UIN,20.5,17.0
1253,STL,PVR,15.5,9.0
1254,STL,JFK,14.0,0.0
1255,STL,LAS,16.0,8.0
1256,STL,TBN,13.0,4.0
1257,STL,CLT,11.0,11.0
1258,STL,LAX,7.0,10.5
1259,STL,MSP,14.5,6.5
1260,KTN,SIT,1.5,18.5
1261,KTN,WRG,5.0,6.5
1262,KTN,MTM,22.5,6.5
1263,KTN,KLW,6.5,11.5
1264,MTM,KTN,14.5,15.0
1265,BCN,NYO,12.0,8.0
1266,BCN,LGW,17.0,12.0
1267,BCN,LUX,22.0,13.5
1268,BCN,BRU,16.0,10.5
1269,BCN,EWR,11.5,1.5
1270,BCN,BGO,3.5,15.0
1271,BCN,MSQ,20.0,5.5
1272,BCN,NDR,13.0,10.5
1273,BCN,ORN,21.0,11.0
1274,BCN,VLL,11.5,16.5
1275,BCN,EAS,22.0,17.5
1276,BCN,FCO,3.0,8.0
1277,BCN,ZRH,1.0,9.5
1278,BCN,BJL,0.5,8.5
1279,BCN,NCE,1.0,7.5
1280,BCN,PMI,14.0,15.0
1281,BCN,BOG,23.0,14.5
1282,BCN,XRY,0.5,3.5
1283,BCN,SOF,1.0,13.0
1284,BCN,WMI,20.0,6.0
1285,BCN,FUE,19.0,11.0
1286,BCN,LTN,14.0,14.0
1287,BCN,BHX,13.5,15.0
1288,BCN,LPA,15.0,18.5
1289,BCN,OTP,15.0,11.5
1290,BCN,EDI,1.5,5.5
1291,BCN,HEL,15.5,2.5
1292,BCN,ISB,5.0,11.5
1293,BCN,HAM,0.0,4.5
1294,BCN,TLS,10.0,12.5
1295,BCN,VCE,15.5,5.0
1296,BCN,GOA,11.5,8.0
1297,BCN,MUC,12.0,6.0
1298,BCN,SDR,22.0,16.5
1299,BCN,STN,2.5,16.5
1300,BCN,ALC,1.0,3.5
1301,BCN,CWL,12.0,17.0
1302,BCN,KTW,16.0,18.5
1303,BCN,LEN,10.5,15.0
1304,BCN,LHR,18.0,16.5
1305,BCN,ZAG,20.0,14.0
1306,BCN,AAL,4.5,9.0
1307,BCN,SVQ,1.0,12.0
1308,BCN,NTE,6.5,17.5
1309,BCN,MRS,16.5,5.0
1310,BCN,FRA,15.0,4.5
1311,BCN,VNO,18.5,17.5
1312,BCN,PSA,21.5,5.0
1313,BCN,BIO,1.0,12.0
1314,BCN,SIN,4.5,12.0
1315,BCN,CGN,8.0,14.0
1316,BCN,FEZ,9.5,1.0
1317,BCN,GRX,0.0,17.5
1318,BCN,SXF,22.0,3.0
1319,BCN,DKR,5.0,15.5
1320,BCN,MIA,2.5,15.0
1321,BCN,TUN,22.0,17.0
1322,BCN,DUS,16.0,5.0
1323,BCN,NCL,17.0,0.0
1324,BCN,LIL,3.0,13.0
1325,BCN,CRL,11.5,13.0
1326,BCN,STR,23.0,7.5
1327,BCN,RTM,13.5,5.0
1328,BCN,AGP,4.5,0.0
1329,BCN,BES,2.0,2.5
1330,BCN,LCG,0.5,4.0
1331,BCN,ACE,16.0,7.0
1332,BCN,MAN,5.5,10.0
1333,BCN,YUL,18.0,3.0
1334,BCN,BRS,22.0,18.5
1335,BCN,GLA,13.0,7.0
1336,BCN,MXP,1.0,13.5
1337,BCN,BRN,12.5,10.5
1338,BCN,EMA,22.5,8.5
1339,BJL,FNA,9.0,16.0
1340,BJL,OXB,13.0,12.5
1341,CKY,LFW,1.0,11.0
1342,CKY,BKO,21.5,3.5
1343,DLA,CDG,23.5,6.0
1344,DLA,BZV,17.0,7.0
1345,DLA,LFW,7.0,0.0
1346,DLA,FIH,22.0,2.0
1347,DLA,MVR,18.0,5.5
1348,DLA,BGF,12.0,17.5
1349,DLA,LBV,18.0,5.5
1350,DLA,DKR,0.5,18.5
1351,DLA,PNR,3.0,15.0
1352,DLA,ABJ,21.5,11.5
1353,DLA,CMN,20.5,12.5
1354,DLA,IST,2.5,10.5
1355,DLA,COO,0.5,6.0
1356,FNA,LGW,8.5,6.0
1357,FNA,ACC,18.0,11.5
1358,FNA,ABJ,9.0,0.5
1359,FNA,CMN,4.0,12.0
1360,FNA,BJL,17.0,0.0
1361,FNA,MLW,20.0,11.5
1362,LGW,TIA,13.5,1.5
1363,LGW,ABZ,12.5,16.0
1364,LGW,BRU,22.0,3.0
1365,LGW,OLB,10.5,5.0
1366,LGW,MAH,15.0,10.0
1367,LGW,BGO,5.5,18.0
1368,LGW,MSQ,4.0,10.5
1369,LGW,MRU,18.5,11.5
1370,LGW,PVK,9.0,1.5
1371,LGW,RAK,18.5,9.0
1372,LGW,CTA,20.5,14.0
1373,LGW,ALG,3.0,13.5
1374,LGW,PMI,10.0,4.0
1375,LGW,AES,9.5,6.0
1376,LGW,IBZ,1.5,4.5
1377,LGW,YYC,5.0,16.5
1378,LGW,SAW,5.5,5.5
1379,LGW,SOF,6.5,0.5
1380,LGW,TRD,13.0,11.5
1381,LGW,JMK,18.5,9.5
1382,LGW,BHD,5.0,15.0
1383,LGW,PDL,13.5,9.0
1384,LGW,SKG,14.5,13.5
1385,LGW,PEK,1.5,10.0
1386,LGW,LIS,21.5,1.0
1387,LGW,MCO,1.5,3.0
1388,LGW,GCI,17.5,7.0
1389,LGW,OTP,6.5,15.5
1390,LGW,SZG,10.5,8.0
1391,LGW,HAM,14.0,16.0
1392,LGW,VCE,22.5,7.5
1393,LGW,CPH,15.0,1.5
1394,LGW,OSL,22.5,17.0
1395,LGW,GVA,1.5,4.5
1396,LGW,MUC,0.0,16.5
1397,LGW,PFO,17.0,11.5
1398,LGW,ORK,2.5,18.0
1399,LGW,JED,9.0,16.0
1400,LGW,INN,13.0,18.5
1401,LGW,MJV,11.5,5.0
1402,LGW,SXB,10.0,11.0
1403,LGW,ATH,10.0,5.5
1404,LGW,FAO,5.0,17.0
1405,LGW,AAL,10.5,14.0
1406,LGW,SVQ,18.0,13.0
1407,LGW,AMS,21.0,2.0
1408,LGW,CDG,3.0,12.0
1409,LGW,JER,18.5,12.5
1410,LGW,BFS,2.0,6.0
1411,LGW,TNG,15.5,1.5
1412,LGW,KBP,11.0,7.5
1413,LGW,BGI,1.0,6.0
1414,LGW,PSA,19.0,8.5
1415,LGW,LIN,10.5,12.0
1416,LGW,FLR,22.0,8.5
1417,LGW,DUB,15.0,4.5
1418,LGW,CGN,14.5,5.5
1419,LGW,SXF,6.0,13.5
1420,LGW,BSL,23.5,13.0
1421,LGW,DLM,5.0,16.5
1422,LGW,HAV,8.5,15.0
1423,LGW,KUN,13.0,0.5
1424,LGW,SPU,8.0,11.0
1425,LGW,SSH,15.0,8.5
1426,LGW,INV,23.0,12.5
1427,LGW,NCL,2.5,1.0
1428,LGW,LYS,13.0,14.5
1429,LGW,NQY,12.0,8.0
1430,LGW,BIA,16.0,4.0
1431,LGW,HME,14.0,8.0
1432,LGW,KIN,22.0,10.5
1433,LGW,SVG,19.0,12.0
1434,LGW,CHQ,20.0,8.0
1435,LGW,ANU,9.0,0.0
1436,LGW,ERF,7.5,7.5
1437,LGW,FNA,0.0,10.5
1438,LGW,YUL,15.0,9.5
1439,LGW,HER,17.5,17.5
1440,LGW,IST,12.0,1.5
1441,LGW,BOD,19.5,17.5
1442,LGW,DME,2.0,0.0
1443,LGW,MXP,23.5,4.5
1444,LGW,VIE,10.0,15.0
1445,LOS,AMS,4.0,13.5
1446,LOS,KGL,12.5,13.5
1447,LOS,LFW,1.0,8.5
1448,LOS,ROB,3.5,9.0
1449,LOS,JNB,4.0,9.0
1450,LOS,KAN,19.5,13.0
1451,LOS,NBO,19.0,4.0
1452,LOS,FNA,6.0,14.5
1453,LOS,IAH,8.5,2.5
1454,LOS,BEY,7.5,13.0
1455,LOS,QOW,12.0,7.5
1456,LOS,ENU,21.0,6.0
1457,LOS,AUH,5.0,11.0
1458,LOS,CMN,23.0,12.5
1459,LOS,MAD,11.0,14.0
1460,LOS,JFK,7.5,12.0
1461,LOS,KAD,4.5,4.5
1462,LOS,COO,0.0,2.5
1463,LOS,LHR,1.5,12.5
1464,OXB,CKY,3.5,13.5
1465,OXB,CMN,20.0,7.0
1466,OXB,BJL,8.5,17.0
1467,OXB,DKR,6.5,15.5
1468,ROB,ABJ,21.5,18.5
1469,ROB,BRU,5.5,14.0
1470,ROB,FNA,5.5,0.0
1471,XGR,YVP,10.5,14.5
1472,YGL,YGW,10.5,15.0
1473,YGL,YUL,5.5,15.0
1474,YGW,YUL,18.5,10.5
1475,YGW,YGL,14.0,14.0
1476,YKG,YPJ,14.5,6.5
1477,YKG,YQC,0.0,7.5
1478,YKL,YVP,6.0,9.0
1479,YKL,YWK,16.0,11.0
1480,YPH,YVP,18.5,17.5
1481,YPJ,YVP,13.0,1.5
1482,YPJ,YKG,17.5,12.5
1483,YPX,YPH,9.0,16.5
1484,YPX,YGL,13.5,5.0
1485,YQB,YBC,16.0,15.5
1486,YQB,YYZ,0.5,4.5
1487,YQB,PHL,1.0,1.0
1488,YQB,YZV,23.0,1.0
1489,YQB,YGR,4.5,17.0
1490,YQB,YYY,2.0,6.5
1491,YQB,YTZ,5.5,6.0
1492,YQB,YKL,23.0,12.5
1493,YQB,ORD,7.5,1.0
1494,YQC,YKG,17.5,9.0
1495,YSK,YWG,21.0,2.0
1496,YTQ,YVP,21.5,9.0
1497,YTQ,YPJ,6.0,8.0
1498,YUD,YGW,20.0,8.5
1499,YUL,FSP,18.0,16.5
1500,YUL,LGW,1.0,2.0
1501,YUL,EWR,11.5,12.0
1502,YUL,YWK,6.0,3.0
1503,YUL,YGW,14.0,12.0
1504,YUL,MEX,22.0,8.5
1505,YUL,NCE,5.0,14.5
1506,YUL,FLL,22.0,16.0
1507,YUL,YYC,10.5,2.5
1508,YUL,LAS,17.0,9.0
1509,YUL,MSP,13.5,16.5
1510,YUL,MCO,21.5,4.0
1511,YUL,AMM,12.5,10.5
1512,YUL,CCC,22.5,3.0
1513,YUL,HOG,14.5,3.0
1514,YUL,MUC,17.5,2.5
1515,YUL,YBC,9.5,15.5
1516,YUL,YWG,3.5,13.5
1517,YUL,ATH,7.0,2.0
1518,YUL,LHR,1.5,5.0
1519,YUL,POP,14.0,16.0
1520,YUL,ZSA,22.0,13.5
1521,YUL,MRS,20.0,10.0
1522,YUL,PUJ,1.5,13.5
1523,YUL,FRA,17.0,0.0
1524,YUL,YYG,22.5,7.5
1525,YUL,FDF,3.0,14.5
1526,YUL,YEG,6.0,3.5
1527,YUL,YGL,14.5,15.5
